"Rank","RepoName","RepoUrl","Owner","Language","Stars","CreatedAt","UpdatedAt","Topics","Subdomain","Score","TopicRichness","DescriptionQ","LanguagePresent","StarsScore","RecencyScore","LongevityScore","SignalClarity","SubdomainScore","JunkPenalty","IsJunk","SourceQuery","Description"
"11","microsoft/qlib","https://github.com/microsoft/qlib","microsoft","Python","41915","8/14/2020 6:46:00 AM","5/3/2026 6:01:55 PM","","editor","1404.23","0","0.6","1","0.9245","1","0.8","1","1","0","False","topic:machine-learning language:python stars:>=1000","Qlib is an AI-oriented Quant investment platform that aims to use AI tech to empower Quant Research, from exploring ideas to implementing productions. Qlib supports diverse ML modeling paradigms, including supervised learning, market dynamics modeling, and RL, and is now equipped with https://github.com/microsoft/RD-Agent to automate R&D process."
"12","ultralytics/yolov5","https://github.com/ultralytics/yolov5","ultralytics","Python","57330","5/18/2020 3:45:11 AM","5/3/2026 3:06:59 PM","","deep-learning","1404.21","0","1","1","0.9517","1","0.8","0.5","1","0","False","topic:machine-learning language:python stars:>=1000","YOLOv5 🚀 in PyTorch > ONNX > CoreML > TFLite"
"13","pytorch/vision","https://github.com/pytorch/vision","pytorch","Python","17657","11/9/2016 11:11:43 PM","5/3/2026 2:52:08 PM","","computer-vision","1399","0","1","1","0.8494","1","0.8","0.5833","1","0","False","topic:machine-learning language:python stars:>=1000","Datasets, Transforms and Models specific to Computer Vision"
"14","mlflow/mlflow","https://github.com/mlflow/mlflow","mlflow","Python","25701","6/5/2018 4:05:58 PM","5/3/2026 4:59:45 PM","","llm","1392.55","0","0.6","1","0.882","1","0.8","1","1","0","False","topic:machine-learning language:python stars:>=1000","The open source AI engineering platform for agents, LLMs, and ML models. MLflow enables teams of all sizes to debug, evaluate, monitor, and optimize production-quality AI applications while controlling costs and managing access to models and data."
"15","gradio-app/gradio","https://github.com/gradio-app/gradio","gradio-app","Python","42495","12/19/2018 8:24:04 AM","5/3/2026 5:33:59 PM","","","1384.56","0","1","1","0.9257","1","0.8","1","0","0","False","topic:machine-learning language:python stars:>=1000","Build and share delightful machine learning apps, all in Python. 🌟 Star to support our work!"
"16","ray-project/ray","https://github.com/ray-project/ray","ray-project","Python","42410","10/25/2016 7:38:30 PM","5/3/2026 3:49:40 PM","","","1384.51","0","1","1","0.9255","1","0.8","1","0","0","False","topic:machine-learning language:python stars:>=1000","Ray is an AI compute engine. Ray consists of a core distributed runtime and a set of AI Libraries for accelerating ML workloads."
"17","deepspeedai/DeepSpeed","https://github.com/deepspeedai/DeepSpeed","deepspeedai","Python","42248","1/23/2020 6:35:18 PM","5/3/2026 6:01:59 PM","","","1384.42","0","1","1","0.9252","1","0.8","1","0","0","False","topic:machine-learning language:python stars:>=1000","DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and effective."
"18","eriklindernoren/ML-From-Scratch","https://github.com/eriklindernoren/ML-From-Scratch","eriklindernoren","Python","31413","2/5/2017 12:11:23 PM","5/3/2026 5:38:10 PM","","","1377.34","0","1","1","0.8994","1","0.8","1","0","0","False","topic:machine-learning language:python stars:>=1000","Machine Learning From Scratch. Bare bones NumPy implementations of machine learning models and algorithms with a focus on accessibility. Aims to cover everything from linear regression to deep learning."
"19","roboflow/supervision","https://github.com/roboflow/supervision","roboflow","Python","38299","11/28/2022 2:08:44 PM","5/3/2026 6:29:42 PM","","computer-vision","1372.49","0","1","1","0.9166","1","0.6","0.5833","1","0","False","topic:machine-learning language:python stars:>=1000","We write your reusable computer vision tools. 💜"
"20","huggingface/datasets","https://github.com/huggingface/datasets","huggingface","Python","21483","3/26/2020 9:23:22 AM","5/3/2026 11:48:10 AM","","","1368.27","0","1","1","0.8664","1","0.8","1","0","0","False","topic:machine-learning language:python stars:>=1000","🤗 The largest hub of ready-to-use datasets for AI models with fast, easy-to-use and efficient data manipulation tools"
"21","apache/airflow","https://github.com/apache/airflow","apache","Python","45271","4/13/2015 6:04:58 PM","5/3/2026 5:04:17 PM","","","1362.32","0","1","1","0.9312","1","1","0.75","0","0","False","topic:machine-learning language:python stars:>=1000","Apache Airflow - A platform to programmatically author, schedule, and monitor workflows"
"22","Lightning-AI/pytorch-lightning","https://github.com/Lightning-AI/pytorch-lightning","Lightning-AI","Python","31104","3/31/2019 12:45:57 AM","5/3/2026 1:51:48 PM","","","1354.19","0","1","1","0.8986","1","0.8","0.9167","0","0","False","topic:machine-learning language:python stars:>=1000","Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes."
"23","paperless-ngx/paperless-ngx","https://github.com/paperless-ngx/paperless-ngx","paperless-ngx","Python","40197","2/12/2022 9:56:52 PM","5/3/2026 6:37:53 PM","","","1338.23","0","1","1","0.9208","1","0.6","1","0","0","False","topic:machine-learning language:python stars:>=1000","A community-supported supercharged document management system: scan, index and archive all your documents"
"24","LAION-AI/Open-Assistant","https://github.com/LAION-AI/Open-Assistant","LAION-AI","Python","37407","12/13/2022 5:24:17 AM","5/3/2026 3:37:14 PM","","","1336.51","0","1","1","0.9146","1","0.6","1","0","0","False","topic:machine-learning language:python stars:>=1000","OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so."
"25","Zeyi-Lin/HivisionIDPhotos","https://github.com/Zeyi-Lin/HivisionIDPhotos","Zeyi-Lin","Python","21054","6/18/2023 8:17:56 PM","5/3/2026 3:54:18 PM","","computer-vision","1335.28","0","1","1","0.8647","1","0.6","0.5","1","0","False","topic:machine-learning language:python stars:>=1000","⚡️HivisionIDPhotos: a lightweight and efficient AI ID photos tools. 一个轻量级的AI证件照制作算法。"
"26","treeverse/dvc","https://github.com/treeverse/dvc","treeverse","Python","15576","3/4/2017 8:16:33 AM","5/3/2026 4:48:17 PM","","mlops","1327.25","0","1","1","0.8385","1","0.8","0.3333","1","0","False","topic:machine-learning language:python stars:>=1000","🦉 Data Versioning and ML Experiments"
"27","streamlit/streamlit","https://github.com/streamlit/streamlit","streamlit","Python","44432","8/24/2019 12:14:52 AM","5/3/2026 6:19:10 PM","","","1293.96","0","1","1","0.9295","1","0.8","0.6667","0","0","False","topic:machine-learning language:python stars:>=1000","Streamlit — A faster way to build and share data apps."
"28","scikit-learn/scikit-learn","https://github.com/scikit-learn/scikit-learn","scikit-learn","Python","65964","8/17/2010 9:43:38 AM","5/3/2026 4:24:07 PM","","","1279.65","0","1","1","0.9639","1","1","0.4167","0","0","False","topic:machine-learning language:python stars:>=1000","scikit-learn: machine learning in Python"
"29","Fincept-Corporation/FinceptTerminal","https://github.com/Fincept-Corporation/FinceptTerminal","Fincept-Corporation","Python","19466","8/29/2024 2:38:08 PM","5/3/2026 6:28:09 PM","","","1275.91","0","1","1","0.8579","1","0.4","1","0","0","False","topic:machine-learning language:python stars:>=1000","FinceptTerminal is a modern finance application offering advanced market analytics, investment research, and economic data tools, designed for interactive exploration and data-driven decision-making in a user-friendly environment."
"30","jina-ai/serve","https://github.com/jina-ai/serve","jina-ai","Python","21872","2/13/2020 5:04:44 PM","5/3/2026 8:33:46 AM","","","1231.19","0","1","1","0.868","1","0.8","0.5","0","0","False","topic:machine-learning language:python stars:>=1000","☁️ Build multimodal AI applications with cloud-native stack"
"31","onnx/onnx","https://github.com/onnx/onnx","onnx","Python","20762","9/7/2017 4:53:45 AM","5/3/2026 6:27:35 PM","","","1229.95","0","1","1","0.8635","1","0.8","0.5","0","0","False","topic:machine-learning language:python stars:>=1000","Open standard for machine learning interoperability"
"32","recommenders-team/recommenders","https://github.com/recommenders-team/recommenders","recommenders-team","Python","21665","9/19/2018 10:06:07 AM","5/3/2026 1:48:30 PM","","","1208.05","0","1","1","0.8672","1","0.8","0.4167","0","0","False","topic:machine-learning language:python stars:>=1000","Best Practices on Recommendation Systems"
"33","d2l-ai/d2l-zh","https://github.com/d2l-ai/d2l-zh","d2l-ai","Python","77606","8/23/2017 4:40:24 AM","5/3/2026 6:06:54 PM","","","1169.78","0","1","1","0.978","1","0.8","0.1667","0","0","False","topic:machine-learning language:python stars:>=1000","《动手学深度学习》：面向中文读者、能运行、可讨论。中英文版被70多个国家的500多所大学用于教学。"
"34","keras-team/keras","https://github.com/keras-team/keras","keras-team","Python","64056","3/28/2015 12:35:42 AM","5/3/2026 11:02:48 AM","","","1126.03","0","0.6","1","0.9613","1","1","0.3333","0","0","False","topic:machine-learning language:python stars:>=1000","Deep Learning for humans"
"35","bbfamily/abu","https://github.com/bbfamily/abu","bbfamily","Python","17011","9/19/2016 3:31:53 PM","5/3/2026 6:17:09 PM","","","1110.61","0","1","1","0.8462","1","0.8","0.0833","0","0","False","topic:machine-learning language:python stars:>=1000","阿布量化交易系统(股票，期权，期货，比特币，机器学习) 基于python的开源量化交易，量化投资架构"
"36","piskvorky/gensim","https://github.com/piskvorky/gensim","piskvorky","Python","16405","2/10/2011 7:43:04 AM","5/3/2026 5:51:04 PM","","","1093.49","0","0.6","1","0.843","1","1","0.3333","0","0","False","topic:machine-learning language:python stars:>=1000","Topic Modelling for Humans"
"37","deepfakes/faceswap","https://github.com/deepfakes/faceswap","deepfakes","Python","55204","12/19/2017 9:44:13 AM","5/3/2026 1:10:29 PM","","","1054.56","0","0.6","1","0.9484","1","0.8","0.25","0","0","False","topic:machine-learning language:python stars:>=1000","Deepfakes Software For All"
"38","ddbourgin/numpy-ml","https://github.com/ddbourgin/numpy-ml","ddbourgin","Python","16345","4/6/2019 10:29:49 PM","5/3/2026 11:19:39 AM","","","1048.4","0","0.6","1","0.8427","1","0.8","0.3333","0","0","False","topic:machine-learning language:python stars:>=1000","Machine learning, in numpy"
"39","ultralytics/ultralytics","https://github.com/ultralytics/ultralytics","ultralytics","Python","56705","9/11/2022 4:39:45 PM","5/3/2026 6:11:12 PM","","","1010.2","0","0.6","1","0.9507","1","0.6","0.25","0","0","False","topic:machine-learning language:python stars:>=1000","Ultralytics YOLO 🚀"
"40","donnemartin/data-science-ipython-notebooks","https://github.com/donnemartin/data-science-ipython-notebooks","donnemartin","Python","29060","1/23/2015 7:38:29 PM","5/3/2026 5:32:45 PM","","deep-learning","970.48","0","1","1","0.8927","1","1","1","1","600","True","topic:machine-learning language:python stars:>=1000","Data science Python notebooks: Deep learning (TensorFlow, Theano, Caffe, Keras), scikit-learn, Kaggle, big data (Spark, Hadoop MapReduce, HDFS), matplotlib, pandas, NumPy, SciPy, Python essentials, AWS, and various command lines."
"41","RasaHQ/rasa","https://github.com/RasaHQ/rasa","RasaHQ","Python","21146","10/14/2016 12:27:49 PM","5/2/2026 5:55:08 AM","","llm","917.89","0","1","1","0.865","1","0.8","1","1","600","True","topic:machine-learning language:python stars:>=1000","💬   Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management, connect to Slack, Facebook, and more - Create chatbots and voice assistants"
"42","marimo-team/marimo","https://github.com/marimo-team/marimo","marimo-team","Python","20753","8/14/2023 6:56:20 PM","5/3/2026 6:11:50 PM","","mlops","872.44","0","1","1","0.8634","1","0.6","1","1","600","True","topic:machine-learning language:python stars:>=1000","A reactive notebook for Python — run reproducible experiments, query with SQL, execute as a script, deploy as an app, and version with git. Stored as pure Python. All in a modern, AI-native editor."
"43","labmlai/annotated_deep_learning_paper_implementations","https://github.com/labmlai/annotated_deep_learning_paper_implementations","labmlai","Python","66510","8/25/2020 2:29:34 AM","5/3/2026 3:37:06 PM","","llm","815.26","0","0.6","1","0.9646","1","0.8","1","1","600","True","topic:machine-learning language:python stars:>=1000","🧑‍🏫 60+ Implementations/tutorials of deep learning papers with side-by-side notes 📝; including transformers (original, xl, switch, feedback, vit, ...), optimizers (adam, adabelief, sophia, ...), gans(cyclegan, stylegan2, ...), 🎮 reinforcement learning (ppo, dqn), capsnet, distillation, ... 🧠"
"44","d2l-ai/d2l-en","https://github.com/d2l-ai/d2l-en","d2l-ai","Python","28757","10/9/2018 1:04:37 AM","5/3/2026 6:22:51 PM","","","775.23","0","1","1","0.8918","1","0.8","1","0","600","True","topic:machine-learning language:python stars:>=1000","Interactive deep learning book with multi-framework code, math, and discussions. Adopted at 500 universities from 70 countries including Stanford, MIT, Harvard, and Cambridge."
"45","stas00/ml-engineering","https://github.com/stas00/ml-engineering","stas00","Python","17847","9/2/2020 7:23:01 PM","5/3/2026 6:28:29 PM","","","626.34","0","1","1","0.8503","1","0.8","0.5","0","600","True","topic:machine-learning language:python stars:>=1000","Machine Learning Engineering Open Book"
"46","harvard-edge/cs249r_book","https://github.com/harvard-edge/cs249r_book","harvard-edge","Python","24031","9/6/2023 7:31:06 PM","5/3/2026 5:32:20 PM","","","435.53","0","0.6","1","0.8762","1","0.6","0.4167","0","600","True","topic:machine-learning language:python stars:>=1000","Machine Learning Systems"
