"AnchorRepo","AnchorUrl","CandidateRepo","CandidateUrl","CandidateOwner","CandidateLanguage","CandidateStars","CandidateSubdomain","Rank","Score","Qualified","TopicJaccard","LexicalJaccard","LanguageMatch","StarSimilarity","RecencySimilarity","SubdomainMatch","QueryCoverage","SourceQueries","Description"
"davidsandberg/facenet","https://github.com/davidsandberg/facenet","eriklindernoren/ML-From-Scratch","https://github.com/eriklindernoren/ML-From-Scratch","eriklindernoren","Python","31413","deep-learning","18","964.38","True","0.0769","0","1","0.8294","1","1","1","topic:deep-learning language:Python stars:>=50 | f language:Python stars:>=50 | topic:deep-learning stars:>=100","Machine Learning From Scratch. Bare bones NumPy implementations of machine learning models and algorithms with a focus on accessibility. Aims to cover everything from linear regression to deep learning."
"davidsandberg/facenet","https://github.com/davidsandberg/facenet","xuebinqin/U-2-Net","https://github.com/xuebinqin/U-2-Net","xuebinqin","Python","9724","deep-learning","19","960.3","True","0.1667","0","1","0.916","1","1","0.3333","topic:computer-vision language:Python stars:>=50","The code for our newly accepted paper in Pattern Recognition 2020: ""U^2-Net: Going Deeper with Nested U-Structure for Salient Object Detection."""
"davidsandberg/facenet","https://github.com/davidsandberg/facenet","TencentARC/GFPGAN","https://github.com/TencentARC/GFPGAN","TencentARC","Python","37445","deep-learning","20","957.7","True","0.0769","0","1","0.7913","1","1","1","topic:deep-learning language:Python stars:>=50 | face language:Python stars:>=50 | topic:deep-learning stars:>=100","GFPGAN aims at developing Practical Algorithms for Real-world Face Restoration."
"davidsandberg/facenet","https://github.com/davidsandberg/facenet","serengil/retinaface","https://github.com/serengil/retinaface","serengil","Python","1969","deep-learning","21","957.31","True","0.2308","0","1","0.5693","1","1","0.3333","topic:face-detection language:Python stars:>=50","RetinaFace: Deep Face Detection Library for Python"
"davidsandberg/facenet","https://github.com/davidsandberg/facenet","keras-team/keras","https://github.com/keras-team/keras","keras-team","Python","64056","deep-learning","22","956.53","True","0.1538","0","1","0.6747","1","1","0.6667","topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100","Deep Learning for humans"
"davidsandberg/facenet","https://github.com/davidsandberg/facenet","cydonia999/Tiny_Faces_in_Tensorflow","https://github.com/cydonia999/Tiny_Faces_in_Tensorflow","cydonia999","Python","383","deep-learning","23","949.98","True","0.375","0","1","0.2142","0.4","1","0.3333","topic:face-detection language:Python stars:>=50","A Tensorflow Tiny Face Detector, implementing ""Finding Tiny Faces"""
"davidsandberg/facenet","https://github.com/davidsandberg/facenet","ultralytics/ultralytics","https://github.com/ultralytics/ultralytics","ultralytics","Python","56705","deep-learning","24","944.7","True","0.08","0","1","0.7012","1","1","1","topic:computer-vision language:Python stars:>=50 | topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100","Ultralytics YOLO 🚀"
"davidsandberg/facenet","https://github.com/davidsandberg/facenet","nerfstudio-project/nerfstudio","https://github.com/nerfstudio-project/nerfstudio","nerfstudio-project","Python","11507","deep-learning","25","936.69","True","0.1333","0","1","0.9525","1","1","0.3333","topic:computer-vision language:Python stars:>=50","A collaboration friendly studio for NeRFs"
"davidsandberg/facenet","https://github.com/davidsandberg/facenet","cvat-ai/cvat","https://github.com/cvat-ai/cvat","cvat-ai","Python","15756","deep-learning","26","933.87","True","0.125","0","1","0.9792","1","1","0.3333","topic:computer-vision language:Python stars:>=50","Annotate better with CVAT, the industry-leading data engine for machine learning. Used and trusted by teams at any scale, for data of any scale."
"davidsandberg/facenet","https://github.com/davidsandberg/facenet","zalandoresearch/fashion-mnist","https://github.com/zalandoresearch/fashion-mnist","zalandoresearch","Python","12722","deep-learning","27","933.01","True","0.125","0","1","0.9743","1","1","0.3333","topic:computer-vision language:Python stars:>=50","A MNIST-like fashion product database. Benchmark :point_down: "
"davidsandberg/facenet","https://github.com/davidsandberg/facenet","Linzaer/Ultra-Light-Fast-Generic-Face-Detector-1MB","https://github.com/Linzaer/Ultra-Light-Fast-Generic-Face-Detector-1MB","Linzaer","Python","7524","deep-learning","28","932.37","True","0.0909","0","1","0.8603","1","1","0.6667","topic:face-detection language:Python stars:>=50 | face language:Python stars:>=50"," 💎1MB lightweight face detection model  (1MB轻量级人脸检测模型)"
"davidsandberg/facenet","https://github.com/davidsandberg/facenet","YunYang1994/face_recognition","https://github.com/YunYang1994/face_recognition","YunYang1994","Python","368","deep-learning","29","931.42","True","0.2727","0","1","0.2055","1","1","0.3333","topic:face-detection language:Python stars:>=50","🍎 My own face recognition with deep neural networks."
"davidsandberg/facenet","https://github.com/davidsandberg/facenet","kornia/kornia","https://github.com/kornia/kornia","kornia","Python","11192","deep-learning","30","928.14","True","0.125","0","1","0.9465","1","1","0.3333","topic:computer-vision language:Python stars:>=50","🐍 Geometric Computer Vision Library for Spatial AI"
