"Rank","RepoName","RepoUrl","Owner","Language","Stars","CreatedAt","UpdatedAt","Topics","Subdomain","Score","TopicRichness","DescriptionQ","LanguagePresent","StarsScore","RecencyScore","LongevityScore","SignalClarity","SubdomainScore","JunkPenalty","IsJunk","SourceQuery","Description"
"11","jadore801120/attention-is-all-you-need-pytorch","https://github.com/jadore801120/attention-is-all-you-need-pytorch","jadore801120","Python","9714","6/14/2017 10:15:20 AM","5/3/2026 3:04:01 PM","attention;attention-is-all-you-need;deep-learning;natural-language-processing;nlp;pytorch","llm","1949.31","1","1","1","0.7975","1","0.8","1","1","0","False","topic:nlp language:python stars:>=1000","A PyTorch implementation of the Transformer model in ""Attention is All You Need""."
"12","jessevig/bertviz","https://github.com/jessevig/bertviz","jessevig","Python","8039","12/16/2018 4:50:42 PM","5/3/2026 3:22:33 AM","bert;gpt2;machine-learning;natural-language-processing;neural-network;nlp;pytorch;roberta;transformer;transformers;visualization","llm","1944.79","1","1","1","0.7811","1","0.8","1","1","0","False","topic:nlp language:python stars:>=1000","BertViz: Visualize Attention in Transformer Models"
"13","brightmart/text_classification","https://github.com/brightmart/text_classification","brightmart","Python","7942","5/30/2017 2:25:42 PM","5/1/2026 11:12:02 PM","attention-mechanism;classification;convolutional-neural-networks;fasttext;memory-networks;multi-class;multi-label;nlp;sentence-classification;tensorflow;text-classification;textcnn;textrnn","deep-learning","1944.5","1","1","1","0.78","1","0.8","1","1","0","False","topic:nlp language:python stars:>=1000","all kinds of text classification models and more with deep learning"
"14","microsoft/presidio","https://github.com/microsoft/presidio","microsoft","Python","7925","5/4/2018 11:08:58 AM","5/3/2026 5:05:15 PM","anonymization;data-anonymization;data-masking;data-obfuscation;data-privacy;data-redaction;de-identification;guardrails;image-redactor;named-entity-recognition;nlp;personally-identifiable-information;phi;pii;pii-detection;privacy;python;sensitive-data;spacy;transformers","llm","1944.45","1","1","1","0.7798","1","0.8","1","1","0","False","topic:nlp language:python stars:>=1000","An open-source framework for detecting, redacting, masking, and anonymizing sensitive data (PII) across text, images, and structured data. Supports NLP, pattern matching, and customizable pipelines."
"15","stanfordnlp/stanza","https://github.com/stanfordnlp/stanza","stanfordnlp","Python","7783","9/26/2017 8:00:56 AM","5/3/2026 1:48:04 PM","artificial-intelligence;corenlp;deep-learning;machine-learning;named-entity-recognition;natural-language-processing;nlp;python;pytorch;universal-dependencies","deep-learning","1944.02","1","1","1","0.7782","1","0.8","1","1","0","False","topic:nlp language:python stars:>=1000","Stanford NLP Python library for tokenization, sentence segmentation, NER, and parsing of many human languages"
"16","MaartenGr/BERTopic","https://github.com/MaartenGr/BERTopic","MaartenGr","Python","7578","9/22/2020 2:19:29 PM","5/2/2026 3:51:51 AM","bert;ldavis;machine-learning;nlp;sentence-embeddings;topic;topic-modeling;topic-modelling;topic-models;transformers","llm","1943.38","1","1","1","0.7759","1","0.8","1","1","0","False","topic:nlp language:python stars:>=1000","Leveraging BERT and c-TF-IDF to create easily interpretable topics. "
"17","deeppavlov/DeepPavlov","https://github.com/deeppavlov/DeepPavlov","deeppavlov","Python","6976","11/17/2017 2:35:29 PM","5/2/2026 2:57:42 PM","ai;artificial-intelligence;bot;chatbot;chitchat;deep-learning;deep-neural-networks;dialogue-agents;dialogue-manager;dialogue-systems;entity-extraction;intent-classification;intent-detection;machine-learning;named-entity-recognition;nlp;nlp-machine-learning;question-answering;slot-filling;tensorflow","llm","1941.4","1","1","1","0.7687","1","0.8","1","1","0","False","topic:nlp language:python stars:>=1000","An open source library for deep learning end-to-end dialog systems and chatbots."
"18","PaddlePaddle/models","https://github.com/PaddlePaddle/models","PaddlePaddle","Python","6943","4/20/2017 1:30:15 PM","5/2/2026 1:34:25 PM","computer-vision;cv;deep-learning;models;natural-language-processing;neural-network;nlp;paddlepaddle;recommendation;speech","deep-learning","1941.29","1","1","1","0.7683","1","0.8","1","1","0","False","topic:nlp language:python stars:>=1000","Officially maintained, supported by PaddlePaddle, including CV, NLP, Speech, Rec, TS, big models and so on."
"19","argosopentech/argos-translate","https://github.com/argosopentech/argos-translate","argosopentech","Python","5928","4/7/2020 4:22:23 PM","5/3/2026 3:15:04 PM","language-models;linux;machine-translation;nlp;open-source;python;transformers;translation","llm","1937.51","1","1","1","0.7546","1","0.8","1","1","0","False","topic:nlp language:python stars:>=1000","Open-source offline translation library written in Python"
"20","adbar/trafilatura","https://github.com/adbar/trafilatura","adbar","Python","5863","4/8/2019 11:38:48 AM","5/3/2026 5:15:38 PM","article-extractor;corpus-builder;corpus-tools;crawler;html-to-markdown;html2text;llm;news-aggregator;news-crawler;nlp;rag;readability;rss-feed;scraping;tei;text-cleaning;text-extraction;text-mining;text-preprocessing;web-scraping","llm","1937.25","1","1","1","0.7536","1","0.8","1","1","0","False","topic:nlp language:python stars:>=1000","Python & Command-line tool to gather text and metadata on the Web: Crawling, scraping, extraction, output as CSV, JSON, HTML, MD, TXT, XML"
"21","stanford-oval/storm","https://github.com/stanford-oval/storm","stanford-oval","Python","28156","3/24/2024 4:23:39 PM","5/3/2026 10:07:20 AM","agentic-rag;deep-research;emnlp2024;knowledge-curation;large-language-models;naacl;nlp;report-generation;retrieval-augmented-generation","llm","1929.73","1","1","1","0.8899","1","0.6","1","1","0","False","topic:nlp language:python stars:>=1000","An LLM-powered knowledge curation system that researches a topic and generates a full-length report with citations."
"22","ymcui/Chinese-LLaMA-Alpaca","https://github.com/ymcui/Chinese-LLaMA-Alpaca","ymcui","Python","18944","3/15/2023 11:09:39 AM","5/3/2026 3:11:47 PM","alpaca;alpaca-2;large-language-models;llama;llama-2;llm;lora;nlp;plm;pre-trained-language-models;quantization","llm","1920.26","1","1","1","0.8555","1","0.6","1","1","0","False","topic:nlp language:python stars:>=1000","中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)"
"23","sloria/TextBlob","https://github.com/sloria/TextBlob","sloria","Python","9518","6/30/2013 6:29:18 PM","5/1/2026 7:52:27 PM","natural-language-processing;nlp;nltk;pattern;python","nlp","1918.82","0.8333","1","1","0.7957","1","1","1","1","0","False","topic:nlp language:python stars:>=1000","Simple, Pythonic, text processing--Sentiment analysis, part-of-speech tagging, noun phrase extraction, translation, and more."
"24","bigscience-workshop/petals","https://github.com/bigscience-workshop/petals","bigscience-workshop","Python","10112","6/12/2022 12:10:27 AM","5/3/2026 5:15:38 PM","bloom;chatbot;deep-learning;distributed-systems;falcon;gpt;guanaco;language-models;large-language-models;llama;machine-learning;mixtral;neural-networks;nlp;pipeline-parallelism;pretrained-models;pytorch;tensor-parallelism;transformer;volunteer-computing","llm","1905.27","1","1","1","0.801","1","0.6","1","1","0","False","topic:nlp language:python stars:>=1000","🌸 Run LLMs at home, BitTorrent-style. Fine-tuning and inference up to 10x faster than offloading"
"25","modelscope/modelscope","https://github.com/modelscope/modelscope","modelscope","Python","8887","7/25/2022 6:56:02 AM","5/3/2026 3:26:05 PM","cv;deep-learning;machine-learning;multi-modal;nlp;python;science;speech","deep-learning","1902.18","1","1","1","0.7898","1","0.6","1","1","0","False","topic:nlp language:python stars:>=1000","ModelScope: bring the notion of Model-as-a-Service to life."
"26","ymcui/Chinese-LLaMA-Alpaca-2","https://github.com/ymcui/Chinese-LLaMA-Alpaca-2","ymcui","Python","7149","7/18/2023 11:09:10 PM","5/2/2026 5:11:10 AM","64k;alpaca;alpaca-2;alpaca2;flash-attention;large-language-models;llama;llama-2;llama2;llm;nlp;rlhf;yarn","llm","1896.99","1","1","1","0.7709","1","0.6","1","1","0","False","topic:nlp language:python stars:>=1000","中文LLaMA-2 & Alpaca-2大模型二期项目 + 64K超长上下文模型 (Chinese LLaMA-2 & Alpaca-2 LLMs with 64K long context models)"
"27","clovaai/donut","https://github.com/clovaai/donut","clovaai","Python","6856","7/20/2022 1:21:19 AM","5/3/2026 3:10:07 PM","computer-vision;document-ai;eccv-2022;multimodal-pre-trained-model;nlp;ocr","llm","1895.99","1","1","1","0.7672","1","0.6","1","1","0","False","topic:nlp language:python stars:>=1000","Official Implementation of OCR-free Document Understanding Transformer (Donut) and Synthetic Document Generator (SynthDoG), ECCV 2022"
"28","666ghj/BettaFish","https://github.com/666ghj/BettaFish","666ghj","Python","40729","7/1/2024 1:11:38 PM","5/3/2026 5:26:47 PM","agent-framework;data-analysis;deep-research;deep-search;llms;multi-agent-system;nlp;public-opinion-analysis;python3;sentiment-analysis","llm","1893.55","1","1","1","0.922","1","0.4","1","1","0","False","topic:nlp language:python stars:>=1000","微舆：人人可用的多Agent舆情分析助手，打破信息茧房，还原舆情原貌，预测未来走向，辅助决策！从0实现，不依赖任何框架。"
"29","piskvorky/gensim","https://github.com/piskvorky/gensim","piskvorky","Python","16404","2/10/2011 7:43:04 AM","5/3/2026 10:40:36 AM","data-mining;data-science;document-similarity;fasttext;gensim;information-retrieval;machine-learning;natural-language-processing;neural-network;nlp;python;topic-modeling;word-embeddings;word-similarity;word2vec","deep-learning","1876.82","1","0.6","1","0.843","1","1","1","1","0","False","topic:nlp language:python stars:>=1000","Topic Modelling for Humans"
"30","Morizeyao/GPT2-Chinese","https://github.com/Morizeyao/GPT2-Chinese","Morizeyao","Python","7604","5/31/2019 2:07:50 AM","5/3/2026 1:47:20 PM","chinese;gpt-2;nlp;text-generation;transformer","llm","1868.46","0.8333","1","1","0.7762","1","0.8","1","1","0","False","topic:nlp language:python stars:>=1000","Chinese version of GPT2 training code, using BERT tokenizer."
"31","codertimo/BERT-pytorch","https://github.com/codertimo/BERT-pytorch","codertimo","Python","6533","10/15/2018 12:58:15 PM","5/1/2026 7:35:51 AM","bert;language-model;nlp;pytorch;transformer","llm","1864.83","0.8333","1","1","0.763","1","0.8","1","1","0","False","topic:nlp language:python stars:>=1000","Google AI 2018 BERT pytorch implementation"
"32","google/langextract","https://github.com/google/langextract","google","Python","36361","7/8/2025 8:46:06 PM","5/3/2026 5:17:38 PM","gemini;gemini-ai;gemini-api;gemini-flash;gemini-pro;information-extration;large-language-models;llm;nlp;python;structured-data","llm","1845.84","1","1","1","0.9121","1","0.2","1","1","0","False","topic:nlp language:python stars:>=1000","A Python library for extracting structured information from unstructured text using LLMs with precise source grounding and interactive visualization."
"33","vi3k6i5/flashtext","https://github.com/vi3k6i5/flashtext","vi3k6i5","Python","5711","8/15/2017 6:03:01 PM","5/1/2026 12:02:09 AM","data-extraction;keyword-extraction;nlp;search-in-text;word2vec","nlp","1838.71","0.8333","1","1","0.7514","1","0.8","0.9167","1","0","False","topic:nlp language:python stars:>=1000","Extract Keywords from sentence or Replace keywords in sentences."
"34","rohitg00/ai-engineering-from-scratch","https://github.com/rohitg00/ai-engineering-from-scratch","rohitg00","Python","6257","3/18/2026 6:38:02 PM","5/3/2026 5:38:31 PM","agents;ai;ai-agents;ai-engineering;computer-vision;course;deep-learning;from-scratch;generative-ai;llm;machine-learning;mcp;nlp;python;reinforcement-learning;rust;swarm-intelligence;transformers;tutorial;typescript","llm","1803.8","1","1","1","0.7593","1","0.2","1","1","0","False","topic:nlp language:python stars:>=1000","Learn it. Build it. Ship it for others."
"35","zihangdai/xlnet","https://github.com/zihangdai/xlnet","zihangdai","Python","6177","6/19/2019 8:16:46 AM","4/14/2026 2:34:18 AM","deep-learning;nlp;tensorflow","deep-learning","1667.66","0.5","1","1","0.7582","1","0.8","0.8333","1","0","False","topic:nlp language:python stars:>=1000","XLNet: Generalized Autoregressive Pretraining for Language Understanding"
"36","HIT-SCIR/ltp","https://github.com/HIT-SCIR/ltp","HIT-SCIR","Python","5243","6/1/2011 3:10:15 PM","5/2/2026 3:53:41 PM","chinese-nlp;machine-learning;natural-language-processing;nlp","nlp","1607.91","0.6667","0.6","1","0.7439","1","1","0.6667","1","0","False","topic:nlp language:python stars:>=1000","Language Technology Platform"
"37","nltk/nltk","https://github.com/nltk/nltk","nltk","Python","14603","9/7/2009 10:53:58 AM","5/3/2026 11:03:07 AM","machine-learning;natural-language-processing;nlp;nltk;python","nlp","1577.38","0.8333","0.2","1","0.8329","1","1","0.6667","1","0","False","topic:nlp language:python stars:>=1000","NLTK Source"
"38","chatopera/Synonyms","https://github.com/chatopera/Synonyms","chatopera","Python","5104","9/25/2017 8:23:35 AM","5/2/2026 12:40:59 AM","ai;chatbot;nlp;synonyms","llm","1516.44","0.6667","0.6","1","0.7416","1","0.8","0.5","1","0","False","topic:nlp language:python stars:>=1000",":herb: 中文近义词：聊天机器人，智能问答工具包"
"39","GeeeekExplorer/nano-vllm","https://github.com/GeeeekExplorer/nano-vllm","GeeeekExplorer","Python","13237","6/9/2025 4:22:14 PM","5/3/2026 5:48:46 PM","deep-learning;inference;llm;nlp;pytorch;transformer","llm","1515.87","1","0.2","1","0.8244","1","0.2","0.8333","1","0","False","topic:nlp language:python stars:>=1000","Nano vLLM"
"40","RasaHQ/rasa","https://github.com/RasaHQ/rasa","RasaHQ","Python","21146","10/14/2016 12:27:49 PM","5/2/2026 5:55:08 AM","bot;bot-framework;botkit;bots;chatbot;chatbots;chatbots-framework;conversation-driven-development;conversational-agents;conversational-ai;conversational-bots;machine-learning;machine-learning-library;mitie;natural-language-processing;nlp;nlu;rasa;spacy;wit","llm","1367.89","1","1","1","0.865","1","0.8","1","1","600","True","topic:nlp language:python stars:>=1000","💬   Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management, connect to Slack, Facebook, and more - Create chatbots and voice assistants"
"41","PaddlePaddle/PaddleNLP","https://github.com/PaddlePaddle/PaddleNLP","PaddlePaddle","Python","12935","2/5/2021 1:07:42 PM","5/2/2026 2:20:47 PM","bert;compression;distributed-training;document-intelligence;embedding;ernie;information-extraction;llama;llm;neural-search;nlp;paddlenlp;pretrained-models;question-answering;search-engine;semantic-analysis;sentiment-analysis;transformers;uie","llm","1356.15","1","1","1","0.8224","1","0.8","1","1","600","True","topic:nlp language:python stars:>=1000","Easy-to-use and powerful LLM and SLM library with awesome model zoo."
"42","lonePatient/awesome-pretrained-chinese-nlp-models","https://github.com/lonePatient/awesome-pretrained-chinese-nlp-models","lonePatient","Python","5555","5/25/2019 3:46:00 PM","5/3/2026 10:01:23 AM","bert;chinese;dataset;ernie;gpt;gpt-2;large-language-models;llm;multimodel;nezha;nlp;nlu-nlg;pangu;pretrained-models;roberta;simbert;xlnet","llm","1335.96","1","1","1","0.749","1","0.8","1","1","600","True","topic:nlp language:python stars:>=1000","Awesome Pretrained Chinese NLP Models，高质量中文预训练模型&大模型&多模态模型&大语言模型集合"
"43","SkalskiP/courses","https://github.com/SkalskiP/courses","SkalskiP","Python","6438","4/2/2023 10:34:53 AM","5/2/2026 5:57:03 PM","computer-vision;deep-learning;deep-neural-networks;generative-model;machine-learning;mlops;multimodal;natural-language-processing;nlp;stable-diffusion;transformers;tutorial","llm","1294.49","1","1","1","0.7618","1","0.6","1","1","600","True","topic:nlp language:python stars:>=1000","This repository is a curated collection of links to various courses and resources about Artificial Intelligence (AI)"
